0,5.798229548
0.1,5.807387057
0.2,5.792124542
0.3,5.77991453
0.4,5.798229548
0.5,5.795177045
0.6,5.795177045
0.7,5.795177045
0.8,5.789072039
0.9,5.804334554
1,5.789072039
1.1,5.786019536
1.2,5.792124542
1.3,5.801282051
1.4,5.804334554
1.5,5.798229548
1.6,5.792124542
1.7,5.795177045
1.8,5.792124542
1.9,5.795177045
2,5.77991453
2.1,5.792124542
2.2,5.786019536
2.3,5.77991453
2.4,5.770757021
2.5,5.767704518
2.6,5.776862027
2.7,5.770757021
2.8,5.770757021
2.9,5.782967033
3,5.752442002
3.1,5.755494505
3.2,5.761599512
3.3,5.749389499
3.4,5.758547009
3.5,5.767704518
3.6,5.752442002
3.7,5.776862027
3.8,5.758547009
3.9,5.767704518
4,5.764652015
4.1,5.767704518
4.2,5.755494505
4.3,5.752442002
4.4,5.755494505
4.5,5.718864469
4.6,5.700549451
4.7,5.691391941
4.8,5.657814408
4.9,5.618131868
5,5.593711844
5.1,5.557081807
5.2,5.532661783
5.3,5.477716728
5.4,5.428876679
5.5,5.395299145
5.6,5.358669109
5.7,5.306776557
5.8,5.285409035
5.9,5.215201465
6,5.184676435
6.1,5.114468864
6.2,5.108363858
6.3,5.001526252
6.4,4.879426129
6.5,4.833638584
6.6,4.684065934
6.7,4.595543346
6.8,4.485653236
6.9,4.207875458
7,4.122405372
7.1,3.869047619
7.2,3.484432234
7.3,3.295177045
7.4,2.883089133
7.5,2.59004884
7.6,2.324481074
7.7,1.799450549
7.8,1.518620269
7.9,1.188949939
8,0.822649573
8.1,0.633394383
8.2,0.352564103
8.3,0.047313797
8.4,-0.358669109
8.5,-0.557081807
8.6,-0.63034188
8.7,-0.761599512
8.8,-0.776862027
8.9,-0.898962149
9,-0.801282051
9.1,-0.801282051
9.2,-0.532661783
9.3,-0.334249084
9.4,-0.080891331
9.5,0.148046398
9.6,0.236568987
9.7,0.483821734
9.8,0.8501221
9.9,1.03021978
10,1.396520147
10.1,1.555250305
10.2,2.052808303
10.3,2.394688645
10.4,2.571733822
10.5,2.928876679
10.6,3.237179487
10.7,3.487484737
10.8,3.743894994
10.9,3.878205128
11,4.131562882
11.1,4.308608059
11.2,4.357448107
11.3,4.5497558
11.4,4.6504884
11.5,4.772588523
11.6,4.778693529
11.7,4.836691087
11.8,4.855006105
11.9,4.922161172
12,4.952686203
12.1,4.995421245
12.2,5.025946276
12.3,5.05952381
12.4,5.065628816
12.5,5.068681319
12.6,5.096153846
12.7,5.056471306
12.8,5.123626374
12.9,5.108363858
13,5.126678877
13.1,5.114468864
13.2,5.126678877
13.3,5.041208791
13.4,5.022893773
13.5,4.845848596
13.6,4.583333333
13.7,4.101037851
13.8,3.981990232
13.9,3.539377289
14,3.862942613
14.1,3.356227106
14.2,2.51984127
14.3,2.239010989
14.4,2.058913309
14.5,1.671245421
14.6,1.121794872
14.7,0.535714286
14.8,0.352564103
14.9,-0.376984127
15,-0.434981685
15.1,-0.776862027
15.2,-0.431929182
15.3,-0.892857143
15.4,-1.14010989
15.5,-1.149267399
15.6,-1.43009768
15.7,-1.445360195
15.8,-1.268315018
15.9,-1.268315018
16,-1.066849817
16.1,-0.963064713
16.2,-0.492979243
16.3,-0.294566545
16.4,-0.120573871
16.5,0.108363858
16.6,0.291514042
16.7,1.234737485
16.8,1.39041514
16.9,1.567460317
17,2.318376068
17.1,2.501526252
17.2,3.383699634
17.3,3.179181929
17.4,3.435592186
17.5,3.67979243
17.6,3.991147741
17.7,4.204822955
17.8,4.244505495
17.9,4.381868132
18,4.473443223
18.1,4.616910867
18.2,4.751221001
18.3,4.87026862
18.4,4.903846154
18.5,5.038156288
18.6,5.09004884
18.7,5.193833944
18.8,5.279304029
18.9,5.303724054
19,5.38003663
19.1,5.465506716
19.2,5.505189255
19.3,5.56013431
19.4,5.590659341
19.5,5.596764347
19.6,5.636446886
19.7,5.63949939
19.8,5.621184371
19.9,5.627289377
20,5.602869353
20.1,5.557081807
20.2,5.523504274
20.3,5.517399267
20.4,5.480769231
20.5,5.41971917
20.6,5.367826618
20.7,5.355616606
