0,4.177350427
0.1,4.1498779
0.2,4.217032967
0.3,4.232295482
0.4,4.152930403
0.5,4.253663004
0.6,4.213980464
0.7,4.165140415
0.8,4.250610501
0.9,4.171245421
1,4.165140415
1.1,4.165140415
1.2,4.207875458
1.3,4.204822955
1.4,4.159035409
1.5,4.207875458
1.6,4.1498779
1.7,4.152930403
1.8,4.085775336
1.9,4.152930403
2,4.1498779
2.1,4.097985348
2.2,4.128510379
2.3,4.055250305
2.4,4.046092796
2.5,4.097985348
2.6,4.076617827
2.7,4.067460317
2.8,4.088827839
2.9,4.101037851
3,4.113247863
3.1,4.134615385
3.2,4.113247863
3.3,4.18040293
3.4,4.162087912
3.5,4.177350427
3.6,4.140720391
3.7,4.168192918
3.8,4.137667888
3.9,4.131562882
4,4.113247863
4.1,4.049145299
4.2,3.933150183
4.3,3.908730159
4.4,3.951465201
4.5,3.963675214
4.6,3.954517705
4.7,3.975885226
4.8,3.948412698
4.9,3.939255189
5,4.012515263
5.1,3.994200244
5.2,3.981990232
5.3,3.981990232
5.4,3.954517705
5.5,3.844627595
5.6,3.783577534
5.7,3.566849817
5.8,3.31959707
5.9,3.069291819
6,2.419108669
6.1,2.306166056
6.2,1.671245421
6.3,1.188949939
6.4,0.880647131
6.5,0.126678877
6.6,-0.053418803
6.7,-0.59981685
6.8,-1.253052503
6.9,-1.543040293
7,-1.894078144
7.1,-1.842185592
7.2,-1.952075702
7.3,-2.101648352
7.4,-1.863553114
7.5,-1.341575092
7.6,-1.518620269
7.7,-1.127899878
7.8,-0.618131868
7.9,-0.276251526
8,0.34035409
8.1,0.776862027
8.2,0.990537241
8.3,1.637667888
8.4,1.894078144
8.5,2.361111111
8.6,2.651098901
8.7,2.846459096
8.8,3.050976801
8.9,3.115079365
9,3.215811966
9.1,3.289072039
9.2,3.252442002
9.3,3.194444444
9.4,3.203601954
9.5,3.203601954
9.6,3.160866911
9.7,3.215811966
9.8,3.264652015
9.9,3.261599512
10,3.179181929
10.1,3.322649573
10.2,3.20970696
10.3,3.145604396
10.4,3.185286935
10.5,3.108974359
10.6,3.014346764
10.7,2.992979243
10.8,2.666361416
10.9,2.641941392
11,2.400793651
11.1,2.110805861
11.2,1.909340659
11.3,1.698717949
11.4,1.536935287
11.5,1.323260073
11.6,1.082112332
11.7,0.993589744
11.8,0.731074481
11.9,0.67002442
12,0.511294261
12.1,0.312881563
12.2,0.267094017
12.3,-0.233516484
12.4,-0.715811966
12.5,-1.143162393
12.6,-1.628510379
12.7,-1.75976801
12.8,-2.556471306
12.9,-3.224969475
13,-3.408119658
13.1,-3.542429792
13.2,-3.563797314
13.3,-3.655372405
13.4,-3.713369963
13.5,-3.756105006
13.6,-3.774420024
13.7,-3.801892552
13.8,-3.832417582
13.9,-3.817155067
14,-3.829365079
14.1,-3.829365079
14.2,-3.817155067
14.3,-3.814102564
14.4,-3.795787546
14.5,-3.792735043
14.6,-3.82020757
14.7,-3.838522589
14.8,-3.878205128
14.9,-3.957570208
15,-3.994200244
15.1,-4.046092796
15.2,-4.076617827
15.3,-4.091880342
15.4,-4.104090354
15.5,-4.11019536
15.6,-4.113247863
15.7,-4.113247863
15.8,-4.119352869
15.9,-4.119352869
16,-4.113247863
16.1,-4.119352869
16.2,-4.116300366
16.3,-4.116300366
16.4,-4.119352869
16.5,-4.116300366
16.6,-4.119352869
16.7,-4.116300366
16.8,-4.116300366
16.9,-4.119352869
17,-4.119352869
17.1,-4.116300366
17.2,-4.116300366
17.3,-4.116300366
17.4,-4.116300366
17.5,-4.11019536
17.6,-4.104090354
17.7,-4.097985348
17.8,-4.082722833
