0,5.331196581
0.1,5.376984127
0.2,5.401404151
0.3,5.38003663
0.4,5.413614164
0.5,5.416666667
0.6,5.404456654
0.7,5.422771673
0.8,5.465506716
0.9,5.480769231
1,5.486874237
1.1,5.486874237
1.2,5.492979243
1.3,5.505189255
1.4,5.52960928
1.5,5.532661783
1.6,5.56013431
1.7,5.544871795
1.8,5.56013431
1.9,5.572344322
2,5.578449328
2.1,5.575396825
2.2,5.563186813
2.3,5.581501832
2.4,5.587606838
2.5,5.605921856
2.6,5.596764347
2.7,5.593711844
2.8,5.590659341
2.9,5.596764347
3,5.602869353
3.1,5.636446886
3.2,5.660866911
3.3,5.633394383
3.4,5.624236874
3.5,5.627289377
3.6,5.63949939
3.7,5.645604396
3.8,5.633394383
3.9,5.642551893
4,5.615079365
4.1,5.645604396
4.2,5.642551893
4.3,5.642551893
4.4,5.642551893
4.5,5.633394383
4.6,5.624236874
4.7,5.645604396
4.8,5.621184371
4.9,5.581501832
5,5.550976801
5.1,5.544871795
5.2,5.581501832
5.3,5.593711844
5.4,5.505189255
5.5,5.425824176
5.6,5.361721612
5.7,5.398351648
5.8,5.431929182
5.9,5.401404151
6,5.312881563
6.1,5.135836386
6.2,5.099206349
6.3,5.138888889
6.4,5.169413919
6.5,5.102258852
6.6,4.879426129
6.7,4.821428571
6.8,4.815323565
6.9,4.919108669
7,4.919108669
7.1,4.787851038
7.2,4.583333333
7.3,4.507020757
7.4,4.6504884
7.5,4.766483516
7.6,4.720695971
7.7,4.552808303
7.8,4.375763126
7.9,4.427655678
8,4.58028083
8.1,4.647435897
8.2,4.69017094
8.3,4.574175824
8.4,4.491758242
8.5,4.534493284
8.6,4.742063492
8.7,4.821428571
8.8,4.76037851
8.9,4.681013431
9,4.702380952
9.1,4.793956044
9.2,4.934371184
9.3,5.001526252
9.4,4.94047619
9.5,4.900793651
9.6,4.919108669
9.7,5.056471306
9.8,5.196886447
9.9,5.242673993
10,5.175518926
10.1,5.138888889
10.2,5.157203907
10.3,5.267094017
10.4,5.431929182
10.5,5.389194139
10.6,5.315934066
10.7,5.260989011
10.8,5.370879121
10.9,5.508241758
11,5.563186813
11.1,5.52045177
11.2,5.4502442
11.3,5.456349206
11.4,5.52045177
11.5,5.624236874
11.6,5.608974359
11.7,5.496031746
11.8,5.474664225
11.9,5.517399267
12,5.624236874
12.1,5.660866911
12.2,5.605921856
12.3,5.547924298
12.4,5.541819292
12.5,5.608974359
12.6,5.645604396
12.7,5.657814408
12.8,5.602869353
12.9,5.541819292
13,5.569291819
13.1,5.636446886
13.2,5.673076923
13.3,5.654761905
13.4,5.593711844
13.5,5.596764347
13.6,5.608974359
13.7,5.67002442
13.8,5.682234432
13.9,5.666971917
14,5.618131868
14.1,5.59981685
14.2,5.624236874
14.3,5.651709402
14.4,5.676129426
14.5,5.660866911
14.6,5.645604396
14.7,5.657814408
14.8,5.657814408
14.9,5.676129426
15,5.682234432
15.1,5.67002442
15.2,5.676129426
15.3,5.673076923
15.4,5.679181929
15.5,5.676129426
15.6,5.691391941
15.7,5.694444444
15.8,5.682234432
15.9,5.682234432
16,5.67002442
16.1,5.673076923
16.2,5.685286935
16.3,5.697496948
16.4,5.685286935
16.5,5.700549451
16.6,5.67002442
16.7,5.682234432
16.8,5.679181929
16.9,5.685286935
17,5.673076923
17.1,5.67002442
17.2,5.688339438
17.3,5.67002442
17.4,5.688339438
